row,ID,second,ECG,EDA
3942,Pilot_003,7.884,32421,6310
3943,Pilot_003,7.886,32428,6324
3944,Pilot_003,7.888,32412,6291
3945,Pilot_003,7.89,32406,6314
3946,Pilot_003,7.892,32400,6182
3947,Pilot_003,7.894,32458,6179
3948,Pilot_003,7.896,32452,6178
3949,Pilot_003,7.898,32442,6212
3950,Pilot_003,7.9,32452,6259
3951,Pilot_003,7.902,32444,6222
3952,Pilot_003,7.904,32476,6212
3953,Pilot_003,7.906,32456,6332
3954,Pilot_003,7.908,32452,6212
3955,Pilot_003,7.91,32444,6373
3956,Pilot_003,7.912,32466,6250
3957,Pilot_003,7.914,32468,6211
3958,Pilot_003,7.916,32482,6184
3959,Pilot_003,7.918,32464,6236
3960,Pilot_003,7.92,32508,6217
3961,Pilot_003,7.922,32472,6178
3962,Pilot_003,7.924,32424,6181
3963,Pilot_003,7.926,32349,6267
3964,Pilot_003,7.928,32322,6204
3965,Pilot_003,7.93,32264,6214
3966,Pilot_003,7.932,32230,6196
3967,Pilot_003,7.934,32346,6183
3968,Pilot_003,7.936,32584,6182
3969,Pilot_003,7.938,33004,6280
3970,Pilot_003,7.94,33500,6250
3971,Pilot_003,7.942,33940,6245
3972,Pilot_003,7.944,34332,6247
3973,Pilot_003,7.946,34824,6242
3974,Pilot_003,7.948,35391,6230
3975,Pilot_003,7.95,36111,6215
3976,Pilot_003,7.952,36708,6215
3977,Pilot_003,7.954,37120,6210
3978,Pilot_003,7.956,37438,6214
3979,Pilot_003,7.958,37680,6227
3980,Pilot_003,7.96,37856,6247
3981,Pilot_003,7.962,37828,6271
3982,Pilot_003,7.964,37452,6244
3983,Pilot_003,7.966,36942,6246
3984,Pilot_003,7.968,36332,6261
3985,Pilot_003,7.97,35604,6288
3986,Pilot_003,7.972,34648,6341
3987,Pilot_003,7.974,33684,6341
3988,Pilot_003,7.976,32704,6232
3989,Pilot_003,7.978,31894,6198
3990,Pilot_003,7.98,31276,6205
3991,Pilot_003,7.982,30764,6176
3992,Pilot_003,7.984,30544,6272
3993,Pilot_003,7.986,30564,6212
3994,Pilot_003,7.988,30688,6195
3995,Pilot_003,7.99,30866,6247
3996,Pilot_003,7.992,31040,6214
3997,Pilot_003,7.994,31236,6175
3998,Pilot_003,7.996,31417,6247
3999,Pilot_003,7.998,31560,6207
4000,Pilot_003,8,31724,6181
4001,Pilot_003,8.002,31868,6183
4002,Pilot_003,8.004,31972,6247
4003,Pilot_003,8.006,31984,6203
4004,Pilot_003,8.008,32013,6172
4005,Pilot_003,8.01,32008,6231
4006,Pilot_003,8.012,32049,6200
4007,Pilot_003,8.014,32056,6176
4008,Pilot_003,8.016,32122,6338
4009,Pilot_003,8.018,32142,6229
4010,Pilot_003,8.02,32120,6214
4011,Pilot_003,8.022,32132,6209
4012,Pilot_003,8.024,32122,6201
4013,Pilot_003,8.026,32165,6182
4014,Pilot_003,8.028,32220,6174
4015,Pilot_003,8.03,32208,6182
4016,Pilot_003,8.032,32238,6267
4017,Pilot_003,8.034,32226,6235
4018,Pilot_003,8.036,32258,6213
4019,Pilot_003,8.038,32252,6198
4020,Pilot_003,8.04,32244,6177
4021,Pilot_003,8.042,32278,6336
4022,Pilot_003,8.044,32337,6223
4023,Pilot_003,8.046,32284,6205
4024,Pilot_003,8.048,32324,6360
4025,Pilot_003,8.05,32360,6230
4026,Pilot_003,8.052,32372,6213
4027,Pilot_003,8.054,32360,6173
4028,Pilot_003,8.056,32342,6321
4029,Pilot_003,8.058,32460,6233
4030,Pilot_003,8.06,32446,6211
4031,Pilot_003,8.062,32418,6177
4032,Pilot_003,8.064,32436,6235
4033,Pilot_003,8.066,32460,6207
4034,Pilot_003,8.068,32417,6183
4035,Pilot_003,8.07,32428,6255
4036,Pilot_003,8.072,32480,6198
4037,Pilot_003,8.074,32504,6182
4038,Pilot_003,8.076,32492,6199
4039,Pilot_003,8.078,32541,6181
4040,Pilot_003,8.08,32538,6204
4041,Pilot_003,8.082,32484,6256
4042,Pilot_003,8.084,32508,6181
4043,Pilot_003,8.086,32564,6252
4044,Pilot_003,8.088,32600,6211
4045,Pilot_003,8.09,32628,6375
4046,Pilot_003,8.092,32626,6212
4047,Pilot_003,8.094,32608,6301
4048,Pilot_003,8.096,32624,6210
4049,Pilot_003,8.098,32696,6179
4050,Pilot_003,8.1,32702,6255
4051,Pilot_003,8.102,32708,6253
4052,Pilot_003,8.104,32798,6250
4053,Pilot_003,8.106,32786,6230
4054,Pilot_003,8.108,32784,6230
4055,Pilot_003,8.11,32820,6208
4056,Pilot_003,8.112,32782,6209
4057,Pilot_003,8.114,32808,6170
4058,Pilot_003,8.116,32812,6254
4059,Pilot_003,8.118,32868,6210
4060,Pilot_003,8.12,32862,6174
4061,Pilot_003,8.122,32848,6197
4062,Pilot_003,8.124,32864,6180
4063,Pilot_003,8.126,32910,6206
4064,Pilot_003,8.128,32992,6181
4065,Pilot_003,8.13,33074,6205
4066,Pilot_003,8.132,33024,6212
4067,Pilot_003,8.134,33094,6195
4068,Pilot_003,8.136,33052,6177
4069,Pilot_003,8.138,33060,6220
4070,Pilot_003,8.14,33116,6181
4071,Pilot_003,8.142,33121,6181
4072,Pilot_003,8.144,33141,6243
4073,Pilot_003,8.146,33220,6199
4074,Pilot_003,8.148,33280,6209
4075,Pilot_003,8.15,33348,6207
4076,Pilot_003,8.152,33348,6192
4077,Pilot_003,8.154,33378,6194
4078,Pilot_003,8.156,33368,6204
4079,Pilot_003,8.158,33464,6205
4080,Pilot_003,8.16,33488,6205
4081,Pilot_003,8.162,33532,6210
4082,Pilot_003,8.164,33608,6187
4083,Pilot_003,8.166,33620,6208
4084,Pilot_003,8.168,33656,6292
4085,Pilot_003,8.17,33728,6166
4086,Pilot_003,8.172,33742,6181
4087,Pilot_003,8.174,33800,6203
4088,Pilot_003,8.176,33816,6315
4089,Pilot_003,8.178,33778,6167
4090,Pilot_003,8.18,33800,6205
4091,Pilot_003,8.182,33920,6198
4092,Pilot_003,8.184,33914,6207
4093,Pilot_003,8.186,33918,6256
4094,Pilot_003,8.188,33878,6168
4095,Pilot_003,8.19,33854,6166
4096,Pilot_003,8.192,33894,6167
4097,Pilot_003,8.194,33956,6188
4098,Pilot_003,8.196,33944,6222
4099,Pilot_003,8.198,33976,6282
4100,Pilot_003,8.2,33992,6167
4101,Pilot_003,8.202,33924,6189
4102,Pilot_003,8.204,33956,6196
4103,Pilot_003,8.206,34048,6250
4104,Pilot_003,8.208,33949,6163
4105,Pilot_003,8.21,33910,6197
4106,Pilot_003,8.212,33872,6274
4107,Pilot_003,8.214,33864,6172
4108,Pilot_003,8.216,33856,6197
4109,Pilot_003,8.218,33776,6280
4110,Pilot_003,8.22,33708,6164
4111,Pilot_003,8.222,33710,6199
4112,Pilot_003,8.224,33620,6266
4113,Pilot_003,8.226,33594,6164
4114,Pilot_003,8.228,33504,6190
4115,Pilot_003,8.23,33452,6266
4116,Pilot_003,8.232,33432,6167
4117,Pilot_003,8.234,33370,6201
4118,Pilot_003,8.236,33374,6254
4119,Pilot_003,8.238,33210,6364
4120,Pilot_003,8.24,33098,6165
4121,Pilot_003,8.242,33073,6169
4122,Pilot_003,8.244,33024,6271
4123,Pilot_003,8.246,32972,6264
4124,Pilot_003,8.248,32980,6171
4125,Pilot_003,8.25,32809,6161
4126,Pilot_003,8.252,32656,6202
4127,Pilot_003,8.254,32609,6201
4128,Pilot_003,8.256,32560,6253
4129,Pilot_003,8.258,32496,6311
4130,Pilot_003,8.26,32468,6192
4131,Pilot_003,8.262,32361,6165
4132,Pilot_003,8.264,32368,6174
4133,Pilot_003,8.266,32312,6215
4134,Pilot_003,8.268,32279,6192
4135,Pilot_003,8.27,32252,6193
4136,Pilot_003,8.272,32129,6159
4137,Pilot_003,8.274,32124,6173
4138,Pilot_003,8.276,32160,6215
4139,Pilot_003,8.278,32180,6161
4140,Pilot_003,8.28,32132,6196
4141,Pilot_003,8.282,32088,6175
4142,Pilot_003,8.284,32054,6214
4143,Pilot_003,8.286,32116,6204
4144,Pilot_003,8.288,32080,6168
4145,Pilot_003,8.29,32092,6184
4146,Pilot_003,8.292,32094,6225
4147,Pilot_003,8.294,32088,6198
4148,Pilot_003,8.296,32048,6164
4149,Pilot_003,8.298,32018,6172
4150,Pilot_003,8.3,32081,6232
4151,Pilot_003,8.302,32056,6200
4152,Pilot_003,8.304,32098,6364
4153,Pilot_003,8.306,32170,6202
4154,Pilot_003,8.308,32116,6182
4155,Pilot_003,8.31,32144,6262
4156,Pilot_003,8.312,32088,6174
4157,Pilot_003,8.314,32072,6246
4158,Pilot_003,8.316,32128,6198
4159,Pilot_003,8.318,32098,6167
4160,Pilot_003,8.32,32152,6199
4161,Pilot_003,8.322,32188,6165
4162,Pilot_003,8.324,32192,6208
4163,Pilot_003,8.326,32240,6164
4164,Pilot_003,8.328,32324,6231
4165,Pilot_003,8.33,32384,6191
4166,Pilot_003,8.332,32302,6319
4167,Pilot_003,8.334,32200,6204
4168,Pilot_003,8.336,32196,6195
4169,Pilot_003,8.338,32272,6168
4170,Pilot_003,8.34,32324,6201
4171,Pilot_003,8.342,32308,6182
4172,Pilot_003,8.344,32304,6298
4173,Pilot_003,8.346,32228,6188
4174,Pilot_003,8.348,32296,6286
4175,Pilot_003,8.35,32420,6187
4176,Pilot_003,8.352,32338,6159
4177,Pilot_003,8.354,32384,6242
4178,Pilot_003,8.356,32348,6186
4179,Pilot_003,8.358,32344,6159
4180,Pilot_003,8.36,32296,6203
4181,Pilot_003,8.362,32336,6181
4182,Pilot_003,8.364,32280,6167
4183,Pilot_003,8.366,32280,6236
4184,Pilot_003,8.368,32264,6186
4185,Pilot_003,8.37,32288,6161
4186,Pilot_003,8.372,32244,6225
4187,Pilot_003,8.374,32272,6164
4188,Pilot_003,8.376,32292,6284
4189,Pilot_003,8.378,32262,6224
4190,Pilot_003,8.38,32296,6196
4191,Pilot_003,8.382,32314,6182
4192,Pilot_003,8.384,32288,6186
4193,Pilot_003,8.386,32336,6172
4194,Pilot_003,8.388,32288,6159
4195,Pilot_003,8.39,32320,6255
4196,Pilot_003,8.392,32300,6188
4197,Pilot_003,8.394,32248,6154
4198,Pilot_003,8.396,32228,6247
4199,Pilot_003,8.398,32237,6190
4200,Pilot_003,8.4,32254,6168
4201,Pilot_003,8.402,32332,6254
4202,Pilot_003,8.404,32336,6186
4203,Pilot_003,8.406,32296,6172
4204,Pilot_003,8.408,32329,6155
4205,Pilot_003,8.41,32320,6253
4206,Pilot_003,8.412,32344,6195
4207,Pilot_003,8.414,32276,6165
4208,Pilot_003,8.416,32276,6212
4209,Pilot_003,8.418,32304,6183
4210,Pilot_003,8.42,32420,6167
4211,Pilot_003,8.422,32360,6199
4212,Pilot_003,8.424,32341,6168
4213,Pilot_003,8.426,32340,6303
4214,Pilot_003,8.428,32414,6190
4215,Pilot_003,8.43,32350,6164
4216,Pilot_003,8.432,32312,6359
4217,Pilot_003,8.434,32356,6203
4218,Pilot_003,8.436,32236,6172
4219,Pilot_003,8.438,32238,6278
4220,Pilot_003,8.44,32296,6193
4221,Pilot_003,8.442,32308,6158
4222,Pilot_003,8.444,32232,6249
4223,Pilot_003,8.446,32262,6195
4224,Pilot_003,8.448,32306,6157
4225,Pilot_003,8.45,32316,6225
4226,Pilot_003,8.452,32378,6194
4227,Pilot_003,8.454,32372,6157
4228,Pilot_003,8.456,32446,6215
4229,Pilot_003,8.458,32420,6184
4230,Pilot_003,8.46,32314,6157
4231,Pilot_003,8.462,32281,6241
4232,Pilot_003,8.464,32356,6182
4233,Pilot_003,8.466,32406,6193
4234,Pilot_003,8.468,32337,6159
4235,Pilot_003,8.47,32332,6250
4236,Pilot_003,8.472,32277,6207
4237,Pilot_003,8.474,32336,6196
4238,Pilot_003,8.476,32364,6191
4239,Pilot_003,8.478,32356,6197
4240,Pilot_003,8.48,32376,6190
4241,Pilot_003,8.482,32404,6184
4242,Pilot_003,8.484,32460,6171
4243,Pilot_003,8.486,32472,6168
4244,Pilot_003,8.488,32516,6155
4245,Pilot_003,8.49,32510,6156
4246,Pilot_003,8.492,32476,6171
4247,Pilot_003,8.494,32480,6186
4248,Pilot_003,8.496,32460,6184
4249,Pilot_003,8.498,32428,6194
4250,Pilot_003,8.5,32500,6236
4251,Pilot_003,8.502,32462,6151
4252,Pilot_003,8.504,32388,6195
4253,Pilot_003,8.506,32532,6194
4254,Pilot_003,8.508,32522,6194
4255,Pilot_003,8.51,32604,6194
4256,Pilot_003,8.512,32608,6191
4257,Pilot_003,8.514,32466,6172
4258,Pilot_003,8.516,32524,6165
4259,Pilot_003,8.518,32526,6183
4260,Pilot_003,8.52,32580,6167
4261,Pilot_003,8.522,32572,6152
4262,Pilot_003,8.524,32488,6296
4263,Pilot_003,8.526,32544,6217
4264,Pilot_003,8.528,32640,6191
4265,Pilot_003,8.53,32616,6171
4266,Pilot_003,8.532,32644,6239
4267,Pilot_003,8.534,32603,6183
4268,Pilot_003,8.536,32622,6182
4269,Pilot_003,8.538,32610,6158
4270,Pilot_003,8.54,32580,6240
4271,Pilot_003,8.542,32698,6215
4272,Pilot_003,8.544,32646,6176
4273,Pilot_003,8.546,32582,6175
4274,Pilot_003,8.548,32636,6152
4275,Pilot_003,8.55,32708,6308
4276,Pilot_003,8.552,32666,6310
4277,Pilot_003,8.554,32700,6162
4278,Pilot_003,8.556,32732,6155
4279,Pilot_003,8.558,32680,6158
4280,Pilot_003,8.56,32688,6238
4281,Pilot_003,8.562,32708,6188
4282,Pilot_003,8.564,32736,6194
4283,Pilot_003,8.566,32824,6153
4284,Pilot_003,8.568,32908,6244
4285,Pilot_003,8.57,33016,6183
4286,Pilot_003,8.572,33095,6155
4287,Pilot_003,8.574,33237,6194
4288,Pilot_003,8.576,33328,6167
4289,Pilot_003,8.578,33298,6156
4290,Pilot_003,8.58,33236,6236
4291,Pilot_003,8.582,33262,6216
4292,Pilot_003,8.584,33304,6241
4293,Pilot_003,8.586,33180,6210
4294,Pilot_003,8.588,33054,6216
4295,Pilot_003,8.59,33154,6197
4296,Pilot_003,8.592,33224,6200
4297,Pilot_003,8.594,33312,6186
4298,Pilot_003,8.596,33380,6182
4299,Pilot_003,8.598,33480,6175
4300,Pilot_003,8.6,33512,6173
4301,Pilot_003,8.602,33574,6151
4302,Pilot_003,8.604,33604,6148
4303,Pilot_003,8.606,33674,6351
4304,Pilot_003,8.608,33636,6200
4305,Pilot_003,8.61,33376,6160
4306,Pilot_003,8.612,33300,6162
4307,Pilot_003,8.614,33220,6195
4308,Pilot_003,8.616,33220,6181
4309,Pilot_003,8.618,33386,6151
4310,Pilot_003,8.62,33349,6227
4311,Pilot_003,8.622,33244,6184
4312,Pilot_003,8.624,33212,6241
4313,Pilot_003,8.626,33120,6187
4314,Pilot_003,8.628,32945,6158
4315,Pilot_003,8.63,32728,6196
4316,Pilot_003,8.632,32596,6153
4317,Pilot_003,8.634,32622,6261
4318,Pilot_003,8.636,32521,6228
4319,Pilot_003,8.638,32590,6214
4320,Pilot_003,8.64,32628,6164
4321,Pilot_003,8.642,32572,6225
4322,Pilot_003,8.644,32557,6148
4323,Pilot_003,8.646,32532,6182
4324,Pilot_003,8.648,32564,6148
4325,Pilot_003,8.65,32544,6191
4326,Pilot_003,8.652,32526,6173
4327,Pilot_003,8.654,32536,6182
4328,Pilot_003,8.656,32472,6183
4329,Pilot_003,8.658,32510,6187
4330,Pilot_003,8.66,32540,6144
4331,Pilot_003,8.662,32625,6238
4332,Pilot_003,8.664,32716,6182
4333,Pilot_003,8.666,32650,6165
4334,Pilot_003,8.668,32628,6155
4335,Pilot_003,8.67,32552,6184
4336,Pilot_003,8.672,32517,6170
4337,Pilot_003,8.674,32556,6277
4338,Pilot_003,8.676,32622,6199
4339,Pilot_003,8.678,32552,6185
4340,Pilot_003,8.68,32538,6149
4341,Pilot_003,8.682,32478,6212
4342,Pilot_003,8.684,32530,6182
4343,Pilot_003,8.686,32604,6148
4344,Pilot_003,8.688,32592,6220
4345,Pilot_003,8.69,32685,6185
4346,Pilot_003,8.692,32686,6155
4347,Pilot_003,8.694,32608,6354
4348,Pilot_003,8.696,32538,6211
4349,Pilot_003,8.698,32556,6177
4350,Pilot_003,8.7,32532,6188
4351,Pilot_003,8.702,32336,6148
4352,Pilot_003,8.704,32320,6301
4353,Pilot_003,8.706,32358,6173
4354,Pilot_003,8.708,32390,6156
4355,Pilot_003,8.71,32676,6174
4356,Pilot_003,8.712,33074,6148
4357,Pilot_003,8.714,33520,6168
4358,Pilot_003,8.716,33880,6245
4359,Pilot_003,8.718,34248,6141
4360,Pilot_003,8.72,34772,6171
4361,Pilot_003,8.722,35284,6247
4362,Pilot_003,8.724,35913,6175
4363,Pilot_003,8.726,36700,6281
4364,Pilot_003,8.728,37114,6166
4365,Pilot_003,8.73,37440,6142
4366,Pilot_003,8.732,37804,6167
4367,Pilot_003,8.734,38122,6135
4368,Pilot_003,8.736,37972,6247
4369,Pilot_003,8.738,37508,6178
4370,Pilot_003,8.74,37152,6175
4371,Pilot_003,8.742,36780,6139
4372,Pilot_003,8.744,35964,6237
4373,Pilot_003,8.746,34908,6183
4374,Pilot_003,8.748,33948,6176
4375,Pilot_003,8.75,32878,6145
4376,Pilot_003,8.752,32092,6337
4377,Pilot_003,8.754,31444,6202
4378,Pilot_003,8.756,30936,6208
4379,Pilot_003,8.758,30645,6206
4380,Pilot_003,8.76,30666,6201
4381,Pilot_003,8.762,30822,6171
4382,Pilot_003,8.764,30832,6156
4383,Pilot_003,8.766,31008,6152
4384,Pilot_003,8.768,31100,6197
4385,Pilot_003,8.77,31272,6170
4386,Pilot_003,8.772,31466,6251
4387,Pilot_003,8.774,31665,6166
4388,Pilot_003,8.776,31829,6144
4389,Pilot_003,8.778,31879,6332
4390,Pilot_003,8.78,31940,6237
4391,Pilot_003,8.782,31980,6171
4392,Pilot_003,8.784,32054,6146
4393,Pilot_003,8.786,32116,6210
4394,Pilot_003,8.788,32150,6180
4395,Pilot_003,8.79,32168,6186
4396,Pilot_003,8.792,32190,6172
4397,Pilot_003,8.794,32228,6181
4398,Pilot_003,8.796,32170,6142
4399,Pilot_003,8.798,32124,6228
4400,Pilot_003,8.8,32188,6170
4401,Pilot_003,8.802,32238,6173
4402,Pilot_003,8.804,32276,6145
4403,Pilot_003,8.806,32324,6245
4404,Pilot_003,8.808,32466,6199
4405,Pilot_003,8.81,32412,6180
4406,Pilot_003,8.812,32340,6168
4407,Pilot_003,8.814,32452,6180
4408,Pilot_003,8.816,32484,6174
4409,Pilot_003,8.818,32356,6158
4410,Pilot_003,8.82,32332,6144
4411,Pilot_003,8.822,32378,6147
4412,Pilot_003,8.824,32508,6145
4413,Pilot_003,8.826,32386,6143
4414,Pilot_003,8.828,32388,6139
4415,Pilot_003,8.83,32384,6148
4416,Pilot_003,8.832,32474,6153
4417,Pilot_003,8.834,32448,6155
4418,Pilot_003,8.836,32560,6156
4419,Pilot_003,8.838,32480,6147
4420,Pilot_003,8.84,32612,6222
4421,Pilot_003,8.842,32504,6175
4422,Pilot_003,8.844,32472,6163
4423,Pilot_003,8.846,32529,6140
4424,Pilot_003,8.848,32488,6147
4425,Pilot_003,8.85,32516,6247
4426,Pilot_003,8.852,32487,6260
4427,Pilot_003,8.854,32536,6146
4428,Pilot_003,8.856,32496,6142
4429,Pilot_003,8.858,32468,6168
4430,Pilot_003,8.86,32460,6180
4431,Pilot_003,8.862,32544,6167
4432,Pilot_003,8.864,32674,6192
4433,Pilot_003,8.866,32660,6231
4434,Pilot_003,8.868,32676,6223
4435,Pilot_003,8.87,32788,6226
4436,Pilot_003,8.872,32816,6221
4437,Pilot_003,8.874,32692,6220
4438,Pilot_003,8.876,32718,6235
4439,Pilot_003,8.878,32748,6228
4440,Pilot_003,8.88,32784,6213
4441,Pilot_003,8.882,32789,6224
4442,Pilot_003,8.884,32832,6214
4443,Pilot_003,8.886,32884,6207
4444,Pilot_003,8.888,32820,6206
4445,Pilot_003,8.89,32822,6213
4446,Pilot_003,8.892,32814,6214
4447,Pilot_003,8.894,32852,6231
4448,Pilot_003,8.896,32814,6218
4449,Pilot_003,8.898,32898,6220
4450,Pilot_003,8.9,33024,6181
4451,Pilot_003,8.902,33027,6170
4452,Pilot_003,8.904,32996,6163
4453,Pilot_003,8.906,33054,6168
4454,Pilot_003,8.908,32990,6137
4455,Pilot_003,8.91,32965,6134
4456,Pilot_003,8.912,33014,6139
4457,Pilot_003,8.914,33088,6145
4458,Pilot_003,8.916,33142,6141
4459,Pilot_003,8.918,33190,6235
4460,Pilot_003,8.92,33104,6263
4461,Pilot_003,8.922,33136,6145
4462,Pilot_003,8.924,33200,6146
4463,Pilot_003,8.926,33231,6281
4464,Pilot_003,8.928,33364,6338
4465,Pilot_003,8.93,33512,6138
4466,Pilot_003,8.932,33382,6132
4467,Pilot_003,8.934,33514,6132
4468,Pilot_003,8.936,33444,6132
4469,Pilot_003,8.938,33500,6134
4470,Pilot_003,8.94,33578,6146
4471,Pilot_003,8.942,33566,6216
4472,Pilot_003,8.944,33562,6182
4473,Pilot_003,8.946,33646,6159
4474,Pilot_003,8.948,33604,6134
4475,Pilot_003,8.95,33776,6198
4476,Pilot_003,8.952,33658,6172
4477,Pilot_003,8.954,33652,6143
4478,Pilot_003,8.956,33820,6140
4479,Pilot_003,8.958,33812,6263
4480,Pilot_003,8.96,33772,6337
4481,Pilot_003,8.962,33808,6247
4482,Pilot_003,8.964,33848,6197
4483,Pilot_003,8.966,33844,6166
4484,Pilot_003,8.968,33878,6160
4485,Pilot_003,8.97,33799,6168
4486,Pilot_003,8.972,33828,6151
4487,Pilot_003,8.974,33806,6127
4488,Pilot_003,8.976,33816,6138
4489,Pilot_003,8.978,33772,6206
4490,Pilot_003,8.98,33760,6167
4491,Pilot_003,8.982,33796,6169
4492,Pilot_003,8.984,33762,6132
4493,Pilot_003,8.986,33720,6234
4494,Pilot_003,8.988,33681,6165
4495,Pilot_003,8.99,33720,6141
4496,Pilot_003,8.992,33602,6312
4497,Pilot_003,8.994,33532,6168
4498,Pilot_003,8.996,33500,6136
4499,Pilot_003,8.998,33444,6225
4500,Pilot_003,9,33472,6170
4501,Pilot_003,9.002,33442,6135
4502,Pilot_003,9.004,33436,6125
4503,Pilot_003,9.006,33294,6335
4504,Pilot_003,9.008,33296,6196
4505,Pilot_003,9.01,33276,6258
4506,Pilot_003,9.012,33136,6130
4507,Pilot_003,9.014,33094,6135
4508,Pilot_003,9.016,33068,6133
4509,Pilot_003,9.018,32994,6135
4510,Pilot_003,9.02,33005,6129
4511,Pilot_003,9.022,32876,6133
4512,Pilot_003,9.024,32813,6169
4513,Pilot_003,9.026,32828,6156
4514,Pilot_003,9.028,32676,6192
4515,Pilot_003,9.03,32548,6267
4516,Pilot_003,9.032,32512,6139
4517,Pilot_003,9.034,32492,6255
4518,Pilot_003,9.036,32566,6215
4519,Pilot_003,9.038,32568,6179
4520,Pilot_003,9.04,32453,6175
4521,Pilot_003,9.042,32352,6162
4522,Pilot_003,9.044,32291,6171
4523,Pilot_003,9.046,32272,6156
4524,Pilot_003,9.048,32274,6126
4525,Pilot_003,9.05,32284,6235
4526,Pilot_003,9.052,32228,6175
4527,Pilot_003,9.054,32208,6160
4528,Pilot_003,9.056,32236,6132
4529,Pilot_003,9.058,32240,6221
4530,Pilot_003,9.06,32244,6182
4531,Pilot_003,9.062,32236,6155
4532,Pilot_003,9.064,32250,6129
4533,Pilot_003,9.066,32164,6157
4534,Pilot_003,9.068,32148,6140
4535,Pilot_003,9.07,32164,6166
4536,Pilot_003,9.072,32226,6133
4537,Pilot_003,9.074,32212,6216
4538,Pilot_003,9.076,32245,6167
4539,Pilot_003,9.078,32356,6129
4540,Pilot_003,9.08,32312,6247
4541,Pilot_003,9.082,32296,6222
4542,Pilot_003,9.084,32220,6212
4543,Pilot_003,9.086,32372,6210
4544,Pilot_003,9.088,32336,6176
4545,Pilot_003,9.09,32329,6168
4546,Pilot_003,9.092,32340,6164
4547,Pilot_003,9.094,32328,6129
4548,Pilot_003,9.096,32416,6135
4549,Pilot_003,9.098,32449,6225
4550,Pilot_003,9.1,32428,6189
4551,Pilot_003,9.102,32452,6160
4552,Pilot_003,9.104,32446,6154
4553,Pilot_003,9.106,32484,6129
4554,Pilot_003,9.108,32466,6190
4555,Pilot_003,9.11,32472,6151
4556,Pilot_003,9.112,32536,6131
4557,Pilot_003,9.114,32520,6186
4558,Pilot_003,9.116,32592,6167
4559,Pilot_003,9.118,32570,6130
4560,Pilot_003,9.12,32458,6176
4561,Pilot_003,9.122,32464,6136
4562,Pilot_003,9.124,32456,6192
4563,Pilot_003,9.126,32598,6124
4564,Pilot_003,9.128,32610,6179
4565,Pilot_003,9.13,32512,6160
4566,Pilot_003,9.132,32572,6132
4567,Pilot_003,9.134,32568,6230
4568,Pilot_003,9.136,32526,6184
4569,Pilot_003,9.138,32440,6195
4570,Pilot_003,9.14,32404,6163
4571,Pilot_003,9.142,32460,6164
4572,Pilot_003,9.144,32630,6134
4573,Pilot_003,9.146,32452,6207
4574,Pilot_003,9.148,32494,6165
4575,Pilot_003,9.15,32494,6134
4576,Pilot_003,9.152,32456,6161
4577,Pilot_003,9.154,32412,6127
4578,Pilot_003,9.156,32492,6208
4579,Pilot_003,9.158,32496,6168
4580,Pilot_003,9.16,32502,6125
4581,Pilot_003,9.162,32572,6253
4582,Pilot_003,9.164,32708,6181
4583,Pilot_003,9.166,32484,6165
4584,Pilot_003,9.168,32358,6137
4585,Pilot_003,9.17,32461,6192
4586,Pilot_003,9.172,32500,6164
4587,Pilot_003,9.174,32494,6124
4588,Pilot_003,9.176,32452,6130
4589,Pilot_003,9.178,32472,6231
4590,Pilot_003,9.18,32464,6189
4591,Pilot_003,9.182,32444,6154
4592,Pilot_003,9.184,32527,6164
4593,Pilot_003,9.186,32414,6165
4594,Pilot_003,9.188,32426,6165
4595,Pilot_003,9.19,32512,6161
4596,Pilot_003,9.192,32448,6168
4597,Pilot_003,9.194,32424,6158
4598,Pilot_003,9.196,32358,6126
4599,Pilot_003,9.198,32361,6127
4600,Pilot_003,9.2,32520,6241
4601,Pilot_003,9.202,32452,6199
4602,Pilot_003,9.204,32456,6162
4603,Pilot_003,9.206,32396,6160
4604,Pilot_003,9.208,32580,6164
4605,Pilot_003,9.21,32496,6165
4606,Pilot_003,9.212,32540,6158
4607,Pilot_003,9.214,32534,6129
4608,Pilot_003,9.216,32474,6128
4609,Pilot_003,9.218,32484,6274
4610,Pilot_003,9.22,32452,6332
4611,Pilot_003,9.222,32476,6290
4612,Pilot_003,9.224,32504,6212
4613,Pilot_003,9.226,32423,6184
4614,Pilot_003,9.228,32465,6167
4615,Pilot_003,9.23,32538,6158
4616,Pilot_003,9.232,32524,6165
4617,Pilot_003,9.234,32464,6165
4618,Pilot_003,9.236,32460,6164
4619,Pilot_003,9.238,32432,6191
4620,Pilot_003,9.24,32570,6210
4621,Pilot_003,9.242,32574,6215
4622,Pilot_003,9.244,32599,6335
4623,Pilot_003,9.246,32580,6127
4624,Pilot_003,9.248,32555,6126
4625,Pilot_003,9.25,32522,6128
4626,Pilot_003,9.252,32490,6235
4627,Pilot_003,9.254,32496,6197
4628,Pilot_003,9.256,32552,6151
4629,Pilot_003,9.258,32610,6154
4630,Pilot_003,9.26,32634,6146
4631,Pilot_003,9.262,32672,6157
4632,Pilot_003,9.264,32640,6173
4633,Pilot_003,9.266,32580,6173
4634,Pilot_003,9.268,32490,6149
4635,Pilot_003,9.27,32486,6158
4636,Pilot_003,9.272,32576,6142
4637,Pilot_003,9.274,32640,6125
4638,Pilot_003,9.276,32596,6126
4639,Pilot_003,9.278,32545,6189
4640,Pilot_003,9.28,32568,6162
